account_name,url,caption,caption_length,likes,comments,post_date,day_of_week,hour_of_day,is_night_post,is_special_date,media_type,num_hashtags,num_mentions,num_emojis,has_question,has_call_to_action,followers,followees,engagement_ratio,comment_like_ratio,caption_sentiment,num_exclamations,hashtag_ratio,topic,readability,num_positive_words,num_negative_words
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DI6EkXAReUb/,"Cuando tú misma eres tu mejor compañía y con quien más te gusta estar 💗 Amigx, empoderadx ✨

#Druni #druni_perfumerias  #DruniLovers #meme #tendencia #viral #skincare #maquillaje",178,4994,8,2025-04-26T11:01:45.000Z,Saturday,11,False,False,foto,8,0,1,False,False,25,2150,200.08,0.0016,neutro,0,0.3077,otro,45.0,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DI5pGzrRfmk/,"¿Sabías que usar la Beauty Blender húmeda o seca puede marcar TODA la diferencia en tu maquillaje? 💡¡Hoy te contamos todo sobre cómo usarla de la mejor forma según el estado de la esponja! 👀 Guárdate el post para sacarle el máximo partido a tu maquillaje. 💄

#DruniTips #BeautyBlender #ConsejosDeMaquillaje #Druni #druni_perfumerias  #DruniLovers",346,3971,3,2025-04-26T07:01:50.000Z,Saturday,7,False,False,foto,6,0,3,True,False,25,2150,158.96,0.0008,neutro,1,0.1132,otro,39.62,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DI3fy4zRvi-/,"¿Quién más está contando los días para las vacaciones? 😅✈️

#druni #drunilover #druniperfumerias #viral #frasedeldia #vacaciones",128,1182,10,2025-04-25T11:01:57.000Z,Friday,11,False,False,foto,6,0,1,True,False,25,2150,47.68,0.0085,neutro,0,0.375,otro,46.94,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DI3EXmHxGlI/,"Llega el DÍA DE LA MADRE 🌷y en Druni hemos preparado la SELECCIÓN DE REGALOS PERFECTA... Desde los básicos para reponer el neceser hasta los productos más especiales con los que sorprender a tu MADRE este día tan especial ✨ ¿Ya tienes tu regalo preparado? Corre a Druni y consigue el tuyo!

#druni #druniperfumerias #drunilover #diadelamadre #mothersday #ideasderegalo #regalo #viral #trendy",391,896,17,2025-04-25T07:02:17.000Z,Friday,7,False,False,carrusel,9,0,1,True,False,25,2150,36.52,0.019,positivo,1,0.1475,otro,46.38,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DI07FmgxezH/,"¿Cuál de estas Kims eres hoy? 😅 ¡Cuéntanos en los comentarios! 😜

#druni #drunilover #druniperfumerias #meme #KimKardashian #humor #Kardashian",142,1627,41,2025-04-24T11:02:43.000Z,Thursday,11,False,False,foto,7,0,2,True,True,25,2150,66.72,0.0252,neutro,1,0.3684,otro,56.77,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DI0fjJoxnh1/,"¡Nuevas novedades de NYX en Druni! 🌸
✨ The Face Glue Primer: Hidratante que asegura tu maquillaje todo el día.
💦 The Face Glue Setting Spray: Fijador resistente a la transferencia, para un maquillaje de larga duración.
🌟 Buttermelt Glaze: Glow suave con SPF 30, perfecto para un look natural.

¿Cuál de estos productos de NYX es tu favorito? ¡Cuéntanos en los comentarios! 💬👇

#druni #drunilover #druniperfumerias #nyx #newin #makeup #skincare",443,794,5,2025-04-24T07:02:04.000Z,Thursday,7,False,False,carrusel,7,0,5,True,True,25,2150,31.96,0.0063,positivo,2,0.0986,otro,67.8,1,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIyWNRkRIVa/,"El mood de primavera está ON 🌼✨

#druni #drunilover #druniperfumerias #viral #frase #frasedeldia #frasesinspiradoras #primavera",127,926,7,2025-04-23T11:01:58.000Z,Wednesday,11,False,False,foto,8,0,1,False,False,25,2150,37.32,0.0076,neutro,0,0.5333,otro,17.38,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIx6ubcRLOu/,"TIPS que necesitas GUARDARTE para aplicar tu retinol 💪 Guarda ete post para recordar más tarde cómo introducir este activo en tu rutina de cuidado facial sin que tenga efectos negativos en tu cutis 😍 ¿Ya lo utilizas?

#druni #drunilover #druniperfumerias #viral #trendy #retinol #retinal #retinoides #viral #productoviral #tips",327,656,9,2025-04-23T07:01:50.000Z,Wednesday,7,False,False,foto,11,0,2,True,False,25,2150,26.6,0.0137,positivo,0,0.2245,rutina,35.38,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIvxbIiRs1B/,"Siempre a la moda ( dijo ella con su ''decimo no se cuantos'' brote de acné ) 💗

#druni #drunilover #druniperfumerias #trend #tendencia #viral #meme",148,6841,19,2025-04-22T11:02:04.000Z,Tuesday,11,False,False,foto,7,0,1,False,False,25,2150,274.4,0.0028,neutro,0,0.28,otro,49.91,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIvV9dXxMGn/,"¡Recupera tu piel mientras duermes con la Re-Plasty Age Recovery Night Cream de Helena Rubinstein! 🌙✨

Esta crema de noche acelera la reparación de las cicatrices de la edad, ayudando a reducir arrugas, daños cutáneos e imperfecciones. Tu piel lucirá más renovada y radiante al despertar. 💖

¡Haz que cada noche cuente! Disponible en DRUNI. 🌟

#druni #drunilover #druniperfumerias #skincare #cuidadofacial #cremanoche #recovery #beauty #Re-PlastyAgeRecovery NightCream #HelenaRubinstein",486,416,7,2025-04-22T07:02:06.000Z,Tuesday,7,False,False,carrusel,10,0,3,False,False,25,2150,16.92,0.0168,neutro,2,0.1493,otro,40.03,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DItMmMHRA1E/,"Un impulso para sacar lo máximo de esta semana😍

#druni #drunilover #druniperfumerias #viral #frase #frasedeldia #frasesinspiradoras",132,907,11,2025-04-21T11:01:48.000Z,Monday,11,False,False,foto,7,0,1,False,False,25,2150,36.72,0.0121,neutro,0,0.4375,otro,21.4,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIsxKYiRrNt/,"🌸✨ ¿Quieres saber qué se va a llevar esta primavera en makeup? ✨🌸

¡Estas son las tendencias de maquillaje que no te puedes perder! 💄🔥Colores vibrantes, piel glow y mucho más... ¿Cuál es tu favorita? ¡Cuéntanos en los comentarios! 👇💬

#druni #drunilover #druniperfumerias #tendencoas #maquillaje #makeup #viral",310,779,9,2025-04-21T07:02:06.000Z,Monday,7,False,False,carrusel,7,0,6,True,True,25,2150,31.52,0.0116,neutro,2,0.1489,otro,59.03,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIqnzOHxcBl/,¿Qué tipo de Barbie sooooooooois? ¡Os leemos!,45,3865,171,2025-04-20T11:01:46.000Z,Sunday,11,False,False,foto,0,0,0,True,False,25,2150,161.44,0.0442,neutro,1,0.0,otro,90.96,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIqMU3oR1Vn/,"¿Se te irrita la piel después de utilizar RETINOL? 👀 Utiliza el MÉTODO SÁNDWICH para reforzar y proteger la barrera cutánea 💚 Guárdate este post para incorporar estos pasos a tu rutina 💕

#druni #drunilover #druniperfumerias #retinol #retioides #metodosandwich #sandwichmethod #hidratante #spf",293,1178,18,2025-04-20T07:01:42.000Z,Sunday,7,False,False,foto,9,0,3,True,False,25,2150,47.84,0.0153,neutro,0,0.2143,rutina,30.86,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIoDAMPxRjw/,"A veces, no guardo rencor... pero mi memoria tiene otra opinión. 😏

#druni #drunilover #druniperfumerias #viral #frasedeldia #frasesinspiradoras #aries",151,2227,25,2025-04-19T11:01:45.000Z,Saturday,11,False,False,foto,7,0,1,False,False,25,2150,90.08,0.0112,neutro,0,0.3684,otro,50.35,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DInninJxYac/,"Estas son algunas de las razones por las que nosotros siempre tenemos ACEITE DE COCO en nuestro baño.🥥 ¿Hay algún uso que le des y no hayamos puesto? 💗¡OS LEEMOS!

#druni #drunilover #druniperfumerias #aceitedecoco #skincare #tendencias #cuidadodelapiel",253,2916,22,2025-04-19T07:01:46.000Z,Saturday,7,False,False,carrusel,7,0,1,True,False,25,2150,117.52,0.0075,neutro,1,0.1892,otro,66.27,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIleNEXRghU/,"Por eso venimos a recordarte que ESTÁS TREMENDX 😜

#druni #drunilover #druniperfumerias #viral #frase #frasedeldia #frasesinspiradoras",134,1655,9,2025-04-18T11:01:43.000Z,Friday,11,False,False,foto,7,0,1,False,False,25,2150,66.56,0.0054,neutro,0,0.4375,otro,39.33,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIlCwWexzUB/,"¿Sabías que existen diferentes tipos de PROTECTOR SOLAR? ☀️Dependiendo de cómo estén formulados y su acción protectora pueden ser FÍSICOS o QUÍMICOS. 😏Por eso, para que los conozcas igual de bien que el TEMAZO de intro de la serie que se te acaba de venir a la cabeza, te dejamos las diferencias principales y algunos ejemplos disponibles en Druni.

¡Recordad que si dudáis cual es recomendable para vosotros, debéis consultar con un dermatólogo! 💗

#druni #druni_perfumerias #drunilovers #ProtectorSolar #Skincare #BellezaYProtección",534,1698,14,2025-04-18T07:01:53.000Z,Friday,7,False,False,carrusel,6,0,2,True,False,25,2150,68.48,0.0082,neutro,1,0.075,otro,48.37,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIid-_SxzWH/,"Descubre la versatilidad de la sombra de ojos Le Shadow Stick de L'Oréal Paris✨ Se difumina fácilmente y se desliza con suavidad. Disfruta de hasta 16 horas de duración, sin comprometer la comodidad ni el estilo 💗 ¡YA EN DRUNI!

#druni #drunilover #drunipefumerias #leshadowstick #lorealparis #makeup #maquillaje #viral #shine #tendencia",337,620,3,2025-04-17T07:02:04.000Z,Thursday,7,False,False,carrusel,10,0,1,False,True,25,2150,24.92,0.0048,neutro,1,0.2,otro,34.87,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIgUoaoNMqb/,"Brindamos por todas esas cosas que nos da la vida que valen mucho más que el dinero❤️

#druni #drunilover #druniperfumerias #viral #frase #frasedeldia #frasesinspiradoras",170,1698,12,2025-04-16T11:01:52.000Z,Wednesday,11,False,False,foto,7,0,0,False,False,25,2150,68.4,0.0071,neutro,0,0.2917,otro,59.1,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIf5N_JN9cv/,"Amigas, aquí os dejamos un poco de inspo para este verano con los looks de estas 3 DIOSAS en el COACHELLA 2025!!! ¿Qué look os gusta más? #coachella",148,3020,1,2025-04-16T07:02:21.000Z,Wednesday,7,False,False,carrusel,1,0,0,True,False,25,2150,120.84,0.0003,neutro,3,0.0357,otro,68.75,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIdv3kfNKCe/,"Cualquier parecido con lo que haya salido por mi boca es pura coincidencia 😅

#druni #drunilover #druniperfumerias #viral #meme #trend #tendencias",146,1922,6,2025-04-15T11:02:09.000Z,Tuesday,11,False,False,carrusel,7,0,1,False,False,25,2150,77.12,0.0031,neutro,0,0.3333,otro,42.72,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIdUZMFtnS2/,"Estas son las NUEVAS máscaras de pestañas de BOURJOIS 💗 ¡MAX volumen y MAX definición! Cuida de tus pestañas a la vez que aportas volumen, definición ✨ ¡Ya disponibles DRUNI! 

#druni #drunilover #druniperfumerias #bourjois #mascaradepestañas #viral #tendencia #makeup #maquillaje",280,579,7,2025-04-15T07:02:03.000Z,Tuesday,7,False,False,carrusel,9,0,1,False,False,25,2150,23.44,0.0121,neutro,2,0.2308,otro,50.27,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIbLB_utIBZ/,No valen excusas como la de ,28,1665,10,2025-04-14T11:01:46.000Z,Monday,11,False,False,foto,0,0,0,False,False,25,2150,67.0,0.006,neutro,0,0.0,otro,87.95,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIavmPUt4Zj/,"¿Cuál es la única crema que hace que vuestra cara no parezca una paella?

#druni #drunilover #druniperfumerias #trend #tendencia #meme #viral #amigas #bestie",157,2788,11,2025-04-14T07:02:03.000Z,Monday,7,False,False,carrusel,9,0,0,True,False,25,2150,111.96,0.0039,neutro,0,0.3913,otro,62.75,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIYmQHLtWwr/,"¡Feliz día del beso AMORES! ❤️Esperamos que os dejen muchísimas marquitas por toda la cara y que lo paséis bien arropadxs

#diadelbeso #beso #viral #druni #druniperfumerias #drunilover #meme #viral",197,5241,4,2025-04-13T11:01:54.000Z,Sunday,11,False,False,carrusel,8,0,0,False,False,25,2150,209.8,0.0008,neutro,1,0.2759,otro,57.92,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIYKwfKNlQw/,"HOY es el DÍA INTERNACIONAL DEL BESO 💋 Te contamos porqué se celebra el 13 de abril y te dejamos por aquí algunos de nuestros labiales a prueba de besos que no pueden faltar en tu neceser ¿Cuál es tu favorito?

#druni #druniperfumerias #drunilover #diadelbeso #labial #labiales #pintalabios #largaduracion #viral",312,953,6,2025-04-13T07:01:40.000Z,Sunday,7,False,False,foto,9,0,1,True,False,25,2150,38.36,0.0063,neutro,0,0.18,otro,45.57,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIWBdkANSj-/,"Ni de broma me quito el pijama...

#druni #drunilover #druniperfumerias #trend #tendencia #viral #meme",102,3844,1,2025-04-12T11:01:56.000Z,Saturday,11,False,False,carrusel,7,0,0,False,False,25,2150,153.8,0.0003,neutro,0,0.5,otro,60.74,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DITcpa9Nh0k/,"Y te levantas un día y te has pasado toda la vida esperando

#druni #drunilover #druniperfumerias #viral #frase #frasedeldia #frasesinspiradoras",144,886,9,2025-04-11T11:01:47.000Z,Friday,11,False,False,foto,7,0,0,False,False,25,2150,35.8,0.0102,neutro,0,0.35,otro,38.49,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DITMaoItgpT/,@flordemayoes y Adrián Carrera @dyanbay ,40,2392,45,2025-04-11T08:39:56.000Z,Friday,8,False,False,carrusel,0,2,0,False,False,25,2150,97.48,0.0188,neutro,0,0.0,otro,32.56,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIQ35J4Ngqd/,"Nos sentimos demasiado identificadxs...

#druni #drunilvoer #druniperfumerias #memes #meme #pelo #cabello #viajar #bestie",121,0,15,2025-04-10T11:02:07.000Z,Thursday,11,False,False,carrusel,9,0,0,False,False,25,2150,0.6,0.0,neutro,0,0.6923,otro,5.01,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIQcZ0CNLIR/,"¿Creías que el ''STARTER PACK'' perfecto no existía? 💥

Siguiendo las tendencias, encontramos esta donde gracias a la IA 🤖 conseguimos el starter pack de DRUNI... y ¡NO NOS PUEDE ENCANTAR MÁS!  Básico, simple funcional... porque literal, con estos productos juramos que arrasas! 💄

¿Cuál sería tu starter pack beauty perfecto? 💗

#Druni #DruniPerfumerias #DruniLovers #IA #Trend #Tendencia #StarterPack #Maquillaje #Básicos",423,3996,22,2025-04-10T07:01:55.000Z,Thursday,7,False,False,foto,9,0,3,True,False,25,2150,160.72,0.0055,neutro,2,0.1475,otro,53.12,1,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIOTHS6t5dR/,"¡¡¡ADIVINA ESTA NOVEDAD YA DISPONIBLE EN DRUNI!!! ¿Quién será el primer o primera #drunilover en descubrirlo?

#druni #drunilover #druniperfumerias #viral #adivina #novedad #adivinanovedad #nuevo #nueva",202,2108,89,2025-04-09T11:02:16.000Z,Wednesday,11,False,False,foto,10,0,0,True,False,25,2150,87.88,0.0422,neutro,3,0.4,promoción,69.78,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DILuTsKtRfe/,"5 PRODUCTAZOS low cost de @magicstudiomakeup están escondidos en esta sopa de letras ¿Serás tú el primero o  la primera que los adivine?👀😜😍

#druni #drunilover #druniperfumerias #sopadeletras #sopa #juego #viral #magistudio",223,685,35,2025-04-08T11:02:11.000Z,Tuesday,11,False,False,foto,8,1,3,True,False,25,2150,28.8,0.0511,neutro,0,0.2581,otro,49.19,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DILS1-Ctzke/,"Esta es la NUEVA línea GLOSS ABSOLU de @kerastase_official 💗Champú, acondicionador y un aceite capilar para pelos largos que dejan tu cabello GLOSS destellante 💕 Ya disponibles en DRUNI🫶

#druni #drunilover #drunipefumerias #kerastase #champu #acondicionador #gloss #glaze #viral #shine",286,960,9,2025-04-08T07:02:12.000Z,Tuesday,7,False,False,carrusel,10,1,2,False,False,25,2150,38.76,0.0094,neutro,0,0.2564,otro,36.91,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIJJgYLtFj7/,"Me lo he pensado mejor 💗

#druni #drunilover #druniperfumerias #viral #frase #frasedeldia #frasesinspiradoras",109,2336,19,2025-04-07T11:02:07.000Z,Monday,11,False,False,foto,7,0,1,False,False,25,2150,94.2,0.0081,neutro,0,0.5385,otro,39.56,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/p/DIIuAvFt-qd/,"¿Qué brocha es la primera en llegar al #blush de YSL? 😍¿Quién será el primer o la primera #drunilover en adivinarlo?👀

#druni #drunilover #druniperfumerias #juego #game #ysl #yvessaintlaurent #blush #colorete #laberinto",219,4969,1119,2025-04-07T07:01:52.000Z,Monday,7,False,False,foto,12,0,2,True,False,25,2150,243.52,0.2252,negativo,0,0.3871,otro,81.73,0,0
nivea_es,https://www.instagram.com/nivea_es/reel/DJbwd0LJqf-/,"Te contamos un secreto para que puedas protegerte del sol ☀️ a la vez que usar un primer de maquillaje 💄 sin textura pegajosa ni grasa... ¡Protección facial 2en1 Primer Serum UV Diario SPF 50+!​

Además, buscamos minimizar el impacto ambiental con una fórmula libre de filtros UV dañinos como el Octinoxato, la Oxibenzona y el Octocrileno, y sin microplásticos. 🌊 ​

#NIVEA",373,63,0,2025-05-09T13:00:33.000Z,Friday,13,False,False,reel,1,0,2,False,False,190000,1333,0.0003,0.0,neutro,1,0.0159,otro,33.45,0,0
nivea_es,https://www.instagram.com/nivea_es/reel/DJW2UNtt9GC/,"Empieza el buen tiempo y toca protegernos del sol ☀️ así que nuestra #ExpertaEnTuPiel 👩🏻‍⚕️ nos presenta los últimos lanzamientos de NIVEA SUN para que implementes en tu rutina diaria. ✨​
#NIVEA #ExpertaEnTuPiel",211,53,0,2025-05-07T15:16:29.000Z,Wednesday,15,False,False,reel,3,0,2,False,False,190000,1333,0.0003,0.0,neutro,0,0.0909,rutina,24.11,0,0
nivea_es,https://www.instagram.com/nivea_es/reel/DJUP0SkqR85/,"Los planes primaverales son los mejores así que te enseñamos la rutina perfecta para que los disfrutes a tope. 🌸☀️💋​

​#NIVEA",125,54,2,2025-05-06T15:00:35.000Z,Tuesday,15,False,False,reel,1,0,2,False,False,190000,1333,0.0003,0.037,neutro,0,0.0476,rutina,68.1,0,0
nivea_es,https://www.instagram.com/nivea_es/reel/DJOgdPoKqEG/,"En NIVEA celebramos el día de la madre agradeciendo su entrega, apoyo y amor incondicional 💙​

​#NIVEA #DíaDeLasMadres",118,63,3,2025-05-04T09:31:27.000Z,Sunday,9,False,False,reel,2,0,1,False,False,190000,1333,0.0003,0.0476,neutro,0,0.1111,otro,45.26,0,0
nivea_es,https://www.instagram.com/nivea_es/reel/DI3tY5UvvOy/,"Muchos protectores solares no se adhieren bien debajo del maquillaje. ❌ ​

Las texturas pesadas y los acabados grasos pueden hacer que la base de maquillaje se cuartee o se vea irregular. 🤨​

​NIVEA SUN 2en1 Sérum Primer Diario SPF 50+ está diseñado con esto en mente. Su textura ligera se absorbe rápidamente y deja un acabado suave, lo que lo hace ideal para usar debajo del maquillaje, sin apelmazarse ni ser pegajoso. 💙☀️​

#NIVEA #ForSkincareWithoutAnimalTesting",467,82,5,2025-04-25T13:00:58.000Z,Friday,13,False,False,reel,2,0,1,False,False,190000,1333,0.0005,0.061,neutro,0,0.0263,otro,38.17,0,1
nivea_es,https://www.instagram.com/nivea_es/reel/DIgv6cvpVxc/,"NIVEA SUN 2en1 Primer Sérum UV Diario SPF50+  combina protección solar muy alta ☀️ con ingredientes activos que protegen e hidratan tu piel preparándola para el maquillaje. 💄​

​🌿 Licocalcón A: un potente antioxidante que protege tu piel del daño de los radicales libres ​

💧 Ácido Hialurónico de cadena corta y larga: las moléculas de cadena corta hidratan profundamente, mientras que las de cadena larga retienen la hidratación en la superficie para una suavidad duradera.​

​ #NIVEA",485,67,4,2025-04-16T15:00:34.000Z,Wednesday,15,False,False,reel,1,0,3,False,False,190000,1333,0.0004,0.0597,neutro,0,0.0128,producto,18.72,0,0
nivea_es,https://www.instagram.com/nivea_es/reel/DIcIfvdIW9K/,"Cosas que me dan miedo y no entiendo por qué jajaja… Una de ellas es salir a la calle sin protector solar, ¡es incluso peor que salir sin pendientes! Jajajaja.😂Y justo por eso, hoy quería haceros una recomendación, coqueTITAS. 

He estado probando el nuevo lanzamiento de Nivea 2 en 1 Primer Sérum UV y ¡ME FLIPA! Protege y suaviza la piel de la cara y la prepara para el maquillaje, lo cual me encanta. ❤️

¿La habéis probado? ¡Os leo! 

Publi @nivea_es #niveasun2en1primer #niveasunprotegeysuaviza",499,2175,26,2025-04-14T20:01:22.000Z,Monday,20,False,False,reel,2,1,1,True,False,190000,1333,0.0116,0.012,neutro,3,0.0238,promoción,58.25,1,0
nivea_es,https://www.instagram.com/nivea_es/reel/DIbmbFRJr1_/,"¿Preparada para una escapada de Semana Santa? 🌸✨ ​

​Te contamos los pasos para cuidar tu piel vayas donde vayas: ​

1️⃣ Refresca y limpia con Agua Micelar con Sérum Skin Glow​

2️⃣ Hidrata y rellena con Cellular Expert Filler Sérum Rellenador con Ácido Hialurónico​

3️⃣ Protege y prepara con NIVEA SUN Sérum Primer 2en1 SPF50+

#NIVEA #ForSkincareWithoutAnimalTesting",369,77,3,2025-04-14T15:01:30.000Z,Monday,15,False,False,reel,2,0,1,True,False,190000,1333,0.0004,0.039,neutro,0,0.0345,otro,38.95,0,1
nivea_es,https://www.instagram.com/nivea_es/reel/DIBoxx4upkf/,Te explicamos el método ,24,101,3,2025-04-04T13:02:26.000Z,Friday,13,False,False,reel,0,0,0,False,False,190000,1333,0.0005,0.0297,neutro,0,0.0,otro,54.73,0,0
nivea_es,https://www.instagram.com/nivea_es/reel/DH8s3k8ojzP/,"⚠️ATENCIÓN⚠️​

Llega el buen tiempo y las buenas noticias. ¿Queréis saberlas? ¡Muy atentos a nuestras redes mañana! ☀️",118,76,2,2025-04-02T15:01:49.000Z,Wednesday,15,False,False,reel,0,0,0,True,False,190000,1333,0.0004,0.0263,neutro,1,0.0,otro,68.82,0,0
nivea_es,https://www.instagram.com/nivea_es/reel/DHqyExHokC_/,"¡Te presentamos a tu aliada de esta primavera! 🌸☀️ ​

Ahí es donde entra en juego NIVEA Soft:​

💧 Fórmula ligera: se absorbe rápidamente y deja tu piel hidratada sin sensación grasa.​

 🌿 Aceite de jojoba y Vitamina E: para mantener tu piel suave, tersa y fresca.​

#NIVEA",272,132,5,2025-03-26T16:00:27.000Z,Wednesday,16,False,False,reel,1,0,3,False,False,190000,1333,0.0007,0.0379,neutro,1,0.0208,otro,47.74,0,0
nivea_es,https://www.instagram.com/nivea_es/reel/DHqbKsQok1P/,"💁🏼‍♀️ Me sumo a la rutina cosmética que tan de moda se está poniendo: el Layering. ¿Sabes de qué se trata?
👉🏻 Consiste en combinar diferentes sérums por capas, de más ligero a más denso, de forma totalmente segura para potenciar nuestra piel.

Mis aliados de la gama NIVEA Cellular son estos 3 sérums:
✨ El serum con Bakuchiol para un efecto lifting inmediato.
🍊 El serum con Vitamina C para potenciar la luminosidad de la piel y alisar las líneas de expresión.
☀️ El Fluido con protección 50 que nos protege del sol y nos da un plus de hidratación.

Gracias NIVEA por cuidarnos tan bien ❤️

@nivea_es 
#Layering 
#SerumLayering 
#NIVEACellularSérums
#CombínalosÁmalos
#publi #collab",683,269,19,2025-03-26T12:41:17.000Z,Wednesday,12,False,False,reel,6,1,5,True,False,190000,1333,0.0015,0.0706,neutro,0,0.0522,rutina,45.11,0,1
nivea_es,https://www.instagram.com/nivea_es/reel/DHlxK0ZNWmX/,"La piel es el envoltorio de nuestra alma, y @melyssapiinto tiene un propósito claro: cuidarla con nuestro Body Milk💙​

#NIVEA#NIVEABodyMilk",139,108,5,2025-03-24T17:16:27.000Z,Monday,17,False,False,reel,2,1,1,False,False,190000,1333,0.0006,0.0463,neutro,0,0.1,otro,51.18,0,0
nivea_es,https://www.instagram.com/nivea_es/reel/DHWLt4hIPY3/,"El cuidado atemporal que tu piel merece. 💙​

NIVEA Creme: Siempre contigo, siempre nutritiva.​

¿Te animas a probarla? 😉​

​#NIVEA",130,108,13,2025-03-18T16:00:29.000Z,Tuesday,16,False,False,reel,1,0,2,True,False,190000,1333,0.0006,0.1204,neutro,0,0.05,otro,45.65,0,0
nivea_es,https://www.instagram.com/nivea_es/reel/DHBlYl1q3cD/,"Cada piel tiene su propia historia ✨​

Y eso lo sabe muy bien @cristinacerqueiras, que la cuida con mucho mimo nutriéndola con NIVEABodyMilk. 💙​

#NIVEA#NIVEABodyMilk",166,88,6,2025-03-10T16:01:48.000Z,Monday,16,False,False,reel,2,1,1,False,False,190000,1333,0.0005,0.0682,neutro,0,0.08,otro,54.75,0,0
nivea_es,https://www.instagram.com/nivea_es/reel/DG3SSWZKHsL/,"🚨 Confirmamos: @carmenestefano se declara fan de la gama NIVEA Luminous630 para prevenir y reducir las manchas de su rostro. ✨​

Y tú, ¿te animas a probarla? 💙​

​#NIVEA#NIVEALuminous",183,79,3,2025-03-06T16:01:29.000Z,Thursday,16,False,False,reel,2,1,2,True,False,190000,1333,0.0004,0.038,neutro,0,0.069,otro,47.22,0,0
nivea_es,https://www.instagram.com/nivea_es/reel/DGvjz9UN-fZ/,"Consejito de mamá. 🤱🏻🤫​

 @rosariomatew y su madre nos comparten unos tips imprescindibles... ¡Y NIVEABodyMilk forma parte de ellos! 💙​

#NIVEA#NIVEABodyMilk",157,91,0,2025-03-03T16:00:38.000Z,Monday,16,False,False,reel,2,1,2,False,True,190000,1333,0.0005,0.0,neutro,1,0.0952,otro,49.02,0,0
nivea_es,https://www.instagram.com/nivea_es/reel/DGnnz1gPGi5/,"Nuestra #ExpertaEnTuPiel te explica el método Layering y cómo puedes aplicarlo con los sérums de NIVEACelullar para cumplir todas las necesidades de tu piel. 💙
¡Atenta al vídeo! 👀

#NIVEA",187,96,0,2025-02-28T14:01:53.000Z,Friday,14,False,False,reel,2,0,2,False,False,190000,1333,0.0005,0.0,neutro,1,0.0667,otro,59.68,0,0
nivea_es,https://www.instagram.com/nivea_es/reel/DGVmJV9pKse/,"🍬 Q10 Antiarrugas Expert Sérum Doble Acción con Glycostop para proteger el colágeno de la glicación, un proceso en el que el azúcar debilita el colágeno, provocando la pérdida de elasticidad y firmeza.​

Combate los signos del envejecimiento preservando la estructura de tu piel y manteniéndola tersa y firme.​

​#NIVEA #NIVEASerumLove",335,86,0,2025-02-21T14:00:45.000Z,Friday,14,False,False,reel,2,0,1,False,False,190000,1333,0.0005,0.0,neutro,0,0.0392,otro,35.95,0,0
