account_name,url,caption,caption_length,likes,comments,post_date,day_of_week,hour_of_day,is_night_post,is_special_date,media_type,num_hashtags,num_mentions,num_emojis,has_question,has_call_to_action,followers,followees,engagement_ratio,comment_like_ratio,caption_sentiment,num_exclamations,hashtag_ratio,topic,readability,num_positive_words,num_negative_words
cerave_es,https://www.instagram.com/cerave_es/p/C7jJBqPiNpf/,"💙 ¡Ven a visitarnos este viernes 31 de mayo a nuestro Care Like A Derm!

No te pierdas esta experiencia inmersiva en la que trataremos el cuidado de la piel para #ceralovers como tú de la manera más CeraVe posible. Además, encontrarás un montón de regalitos y sorpresas… 😉 
 
 
🏃 ¿Te lo vas a perder?

DETALLES:
Fecha: 31 de Mayo
Localización: Espacio Próxima Estación - Calle de Aniceto
Marinas, 10 (Moncloa - Aravaca, Madrid)
Horario: 10:00h - 18:00h

#CeraveEspaña #ceralover",478,208,3,2024-05-29T10:30:01.000Z,Wednesday,10,False,False,foto,3,0,3,True,False,125000,278,0.0017,0.0144,neutro,1,0.0375,otro,46.3,0,0
cerave_es,https://www.instagram.com/cerave_es/p/C7WPjL6isv3/,"✨¡Os presentamos nuestro equipazo para los #Cerawards2024 !

La gala estará presentada por @lucloren y @nuriasecret y en la blue carpet tendremos a @pedrojotafernandz y @abelplanelles 💙

⏳¡Nos vemos el 30 de mayo! 

#CeraveEspaña #ceralover",240,252,38,2024-05-29T15:22:00.000Z,Wednesday,15,False,False,carrusel,3,4,1,False,False,125000,278,0.0023,0.1508,neutro,2,0.0857,otro,41.4,0,0
cerave_es,https://www.instagram.com/cerave_es/p/C7OqDawCw79/,"En CeraVe estamos comprometidos a hidratar tu piel, tanto por la mañana como por la noche, con nuestras lociones hidratantes de rostro 😉

☀️ Usa la Loción Hidratante de Rostro AM con SPF50 por la mañana para hidratar la piel mientras la proteges de los rayos UVA y UVB
🌙 Por la noche, termina tu rutina de cuidado de la piel con la Loción Hidratante de Rostro PM para hidratar la piel durante la noche

#FaceItLikeaDerm #CeraVeEspaña #ceralover",444,372,11,2024-05-21T11:34:34.000Z,Tuesday,11,False,False,carrusel,3,0,2,False,False,125000,278,0.0031,0.0296,neutro,0,0.0385,rutina,7.76,0,0
cerave_es,https://www.instagram.com/cerave_es/p/C7MjezfiGI_/,"💙 ¡Os presentamos los Nominados para los Cerawards 2024!

Ya puedes votar por tus favoritos en las categorías correspondientes para que logren ganar. Solo tienes que:

1. Entrar en el siguiente link: https://cerawards.com/votaciones (link en bio)
2. Visualizar los contenidos
3. Votar por tu video favorito en cada categoría
4. Envíar tus votos

Recuerda que tu voto tendrá peso en la decisión final y el propio día 30/05 sabremos los ganadores en nuestra gran gala 😉

¡Enhorabuena a todos los perfiles y muchísima suerte! 🍀

Nominados: 
@farmatiks 
@demiguelfarmacia 
@lenadepons 
@vicky.cpm 
@marionaserraa 
@rogerbcn_ 
@farmaciaouteda 
@enfermerabuscavena 
@enfermerarubia 
@soydavidh 
@vicky.cpm 
@grtamara 
@farmaceuticofernandez 
@infarmarte 
@alstoermer 
@glowconfranxu 
@noeliadopazo 
@oscarfontsole 
@lenadepons 
@martaadiez_ 
@ale90cb 
@rogerbcn_ 
@rauloteroc 
@miquelmelero_ 
@vanedediego 
@demiguelfarmacia 
@its.noeliafarma 
@kironyt 
@abrilcols 
@anaiisdomenech 
@alstoermer 
@farmacia_enfurecida 
@perez.farmaceuticos 
@vicky.cpm 
@fabiana.sevillano 
@grtamara 

#CeraveEspaña #ceralover #Cerawards2024",1117,1992,93,2024-05-20T16:11:29.000Z,Monday,16,False,False,carrusel,3,36,3,False,False,125000,278,0.0167,0.0467,neutro,2,0.024,otro,11.47,0,0
cerave_es,https://www.instagram.com/cerave_es/p/C7CXVQVNuTU/,"🏆 Os presentamos el sistema de selección de ganadores para los #CeraWards2024

Pronto os compartiremos el link para que podáis votar por vuestros favoritos 😉

⏳ Tic, tac...

#CeraveEspaña #cerawards #ceralover",209,145,19,2024-05-16T17:00:10.000Z,Thursday,17,False,False,foto,4,0,2,False,False,125000,278,0.0013,0.131,neutro,0,0.129,otro,44.58,0,0
cerave_es,https://www.instagram.com/cerave_es/p/C7BppRNiHKG/,"¿Cuál de nuestras lociones de rostro es tu match perfecto? 

☀️ Nuestra loción AM con SPF50
💤 Nuestra loción PM 
😉 La combinación de ambas

¡Déjanos tu respuesta en comentarios! 👇

#CeraveEspaña #ceralover",205,234,24,2024-05-16T10:20:52.000Z,Thursday,10,False,False,carrusel,2,0,3,True,True,125000,278,0.0021,0.1026,neutro,1,0.0606,otro,55.01,1,0
cerave_es,https://www.instagram.com/cerave_es/p/C68drLXtwAC/,"Aplica SPF llueva o haga sol ☔ ☁️ ☀️

La Loción Hidratante de Rostro SPF 50 hidrata y nutre tu piel mientras la protege de los rayos UVB/UVA del sol. ¡Además, con las 3 ceramidas esenciales ayuda a reparar la barrera cutánea de la piel!

#FaceItLikeADerm #CeraVeEspaña #ceralover",279,304,23,2024-05-14T10:00:08.000Z,Tuesday,10,False,False,foto,3,0,0,False,False,125000,278,0.0026,0.0757,neutro,1,0.0625,otro,63.77,0,0
cerave_es,https://www.instagram.com/cerave_es/p/C6YrDPhC236/,"📣 ¡Atención a todos nuestros creadores de contenido #ceralovers , sabemos que sois más que capaces de ganar un viaje a Nueva York con nosotros!

Estad atentos porque ya podéis presentar vuestra candidatura 👀

¡Que gane el mejor! 😉

#CeraveEspaña #ceralovers",257,205,15,2024-04-30T12:25:15.000Z,Tuesday,12,False,False,foto,3,0,3,False,False,125000,278,0.0018,0.0732,neutro,2,0.0732,otro,55.44,0,0
cerave_es,https://www.instagram.com/cerave_es/p/C6GZASgNDtU/,"Ácido Hialurónico + Vitamina B5 = la combinación perfecta para hidratar y restaurar tu piel. 

¡Déjanos un 💙 en comentarios si ya has incluido nuestro Sérum Hidratante con Ácido Hialurónico en tu rutina! 

#CeraVeEspaña #ceralover",230,346,23,2024-04-23T10:00:21.000Z,Tuesday,10,False,False,foto,2,0,1,False,True,125000,278,0.003,0.0665,neutro,1,0.0571,rutina,39.9,0,0
cerave_es,https://www.instagram.com/cerave_es/p/C528PDoNgNc/,"¿Qué es realmente el ácido hialurónico? Si eres nuev@ en el cuidado de la piel, este término puede sonar un poco intimidante al principio. Pero, ¿sabías que ya está presente en tu piel y ayuda a retener la humedad? 💡 

¡Nuestro Sérum de Ácido Hialurónico ayuda a proteger la barrera cutánea y calma de manera ✨instantánea✨ además de mantener la hidratación en tu piel durante 24h!

Y tú #ceralover ¿te animas a probarlo? 😉 

#CeraVeEspaña",438,639,29,2024-04-17T10:00:21.000Z,Wednesday,10,False,False,foto,2,0,2,True,False,125000,278,0.0053,0.0454,neutro,1,0.0267,otro,57.58,0,0
cerave_es,https://www.instagram.com/cerave_es/p/C5Vb4LmiOVB/,"🤨 Y tú #ceralover ¿cuál es tu tipo de piel?

Tengas el tipo de piel que tengas, nuestro nuevo Sérum Hidratante de Ácido Hialurónico es el nuevo imprescindible de tu rutina 🤝

💧Con 3 ceramidas esenciales, ¡una solución para mejorar la barrera de la piel y retener la hidratación durante 24h!

¿Te animas a probarlo?

#CeraveEspaña #ceralover",340,251,40,2024-04-04T09:42:35.000Z,Thursday,9,False,False,foto,3,0,1,True,False,125000,278,0.0023,0.1594,neutro,1,0.0526,rutina,52.87,0,0
cerave_es,https://www.instagram.com/cerave_es/p/C4-ZmaUMnGJ/,"🤫 ¡¡¡Nuestro secreto mejor guardado!!! 

No solo es nuestro bálsamo reparador avanzado, sino también lo bien que complementa a nuestra gama control de imperfecciones 💙

Para zonas del rostro resecas, labios agrietados, o incluso para dar un balance a tu rutina en días alternos a nuestro retinol. 

¡Estamos seguros de que te va a enamorar!

Ya lo has probado #ceralover? 

#CeraVeEspaña",387,357,20,2024-03-26T11:00:14.000Z,Tuesday,11,False,False,foto,2,0,1,True,False,125000,278,0.003,0.056,neutro,4,0.0328,rutina,42.74,0,0
cerave_es,https://www.instagram.com/cerave_es/p/C4sYClRMeYT/,"✨ Es un día especial #ceralover 

Hoy queremos felicitar a todos esos padres que cuidan y acompañan, sin soltar de la mano para conseguir todo lo que nos propongamos. 

¡Simplemente GRACIAS PAPÁS! 💙

#CeraVeEspaña #ceralover",224,491,7,2024-03-19T11:00:17.000Z,Tuesday,11,False,False,foto,3,0,1,False,False,125000,278,0.004,0.0143,neutro,1,0.0857,otro,41.4,0,0
cerave_es,https://www.instagram.com/cerave_es/p/C4fgGgKo3Tn/,"🎉¡Somos patrocinadores oficiales de La Velada del
Año IV!

El mayor evento de twitch de la historia creado por @ibaillanos , con una jornada de boxeo entre streamers y actuaciones de cantantes de talla mundial.

😉 Y sí, nosotros vamos a estar ahí...

¡Stay tuned para mas sorpresas!

#CeraveEspaña #ceralover",308,222,7,2024-03-14T11:00:00.000Z,Thursday,11,False,False,carrusel,2,1,2,False,False,125000,278,0.0018,0.0315,neutro,2,0.04,evento,57.18,0,0
cerave_es,https://www.instagram.com/cerave_es/p/C4ax8zlLuGM/,"💙 ¡Ya somos 100K de #ceralovers! 

¡Gracias por ser parte de esta increíble comunidad! Estamos planeando algo genial para celebrarlo, así que stay tuned... 😉 

¡Estamos emocionados por todo lo que viene y todo lo que hemos vivido, pero sobre todo por compartirlo con vosotr@s! 🚀

#CeraVeEspaña",293,383,26,2024-03-12T15:00:21.000Z,Tuesday,15,False,False,foto,2,1,3,False,False,125000,278,0.0033,0.0679,neutro,3,0.0426,otro,49.54,1,0
cerave_es,https://www.instagram.com/cerave_es/p/C4aWeF6xJI3/,"¿Ya has probado el Gel Control de Imperfecciones? 

🧪 Gracias a su fórmula con AHA y BHA es perfecto para combatir granitos. 

Facilitará la desobstrucción de los poros para mejorar la apariencia de las imperfecciones mientras refuerza la barrera de tu piel. 

💙 ¡Pruébalo y cuéntanos que te parece! 

#CeraVeEspaña #ceralover",326,521,25,2024-03-12T11:00:13.000Z,Tuesday,11,False,False,foto,2,0,1,True,False,125000,278,0.0044,0.048,neutro,1,0.0392,otro,44.19,1,0
cerave_es,https://www.instagram.com/cerave_es/p/C4Nh8i1MK8d/,"🛡️ ¡Los 3 mosqueteros para tu rutina anti-imperfecciones! 

1️⃣ Limpiador Control de Imperfecciones: Exfolia tu piel para desprenderte de las células muertas y el sebo. 

2️⃣ Gel Control de Imperfecciones: Desobstruye los poros para reducir las imperfecciones en tu piel. 

3️⃣ Loción Hidratante de Rostro con SPF: Termina tu rutina aportando a tu piel una mayor hidratación junto con una protección ante los rayos UV. 

¿Te animas? 

#CeraVeEspaña #ceralover",459,1078,34,2024-03-07T11:30:22.000Z,Thursday,11,False,False,foto,2,0,1,True,False,125000,278,0.0089,0.0315,neutro,1,0.029,rutina,41.53,0,0
cerave_es,https://www.instagram.com/cerave_es/p/C4IU8eIsA5K/,"Sabemos que conoces bien nuestros productos #ceralover pero…

¿Sabrías decir qué dos productos se enconden detrás de la interrogación? Te damos una pista…el color dice mucho. 🤔 

¡Te leemos! 💙 

#CeraVeEspaña #ceralover",219,362,38,2024-03-05T11:00:33.000Z,Tuesday,11,False,False,foto,3,0,1,True,False,125000,278,0.0032,0.105,neutro,1,0.0938,otro,44.97,0,0
cerave_es,https://www.instagram.com/cerave_es/p/C32hFddsqYJ/,"🧊 ¡Descongela la solución de este invierno! 🧊 

💦 Debido al frío nuestra piel pierde agua por lo que hay que aportar una mayor hidratación para reforzar la barrera cutánea y disfrutar de una piel sana.

✨ Con el Bálsamo Reparador Avanzado obtendrás una buena y duradera hidratación para que este invierno nada te frene y puedes seguir disfrutando de tus planes.

¿Ya lo conoces? 🤔 

#CeraVeEspaña #ceralover",407,686,22,2024-02-27T13:00:18.000Z,Tuesday,13,False,False,foto,2,0,1,True,False,125000,278,0.0057,0.0321,neutro,1,0.0294,otro,51.19,0,0
pprimor,https://www.instagram.com/pprimor/reel/DJe-n98Npfn/,"🔥😱🔥😱 SORTEAZOO 🔥😱🔥😱⁣
⁣
20 ganadores🏆 se llevarán un Cure Natural Aqua Gel, el exfoliante japonés nº1 que arrasa por su suavidad y eficacia ✨
⁣
⁣¿Cómo puedes participar? ¡Muy sencillo! Siguiendo estos pasos 🍀:⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣
📲 Sigue a @pprimor ⁣⁣
⁣❤️ Dale like a la publicación
⁣⁣⁣✍🏻 Déjanos un comentario en este post.⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣🔖 Participación extra compartiendo el sorteo en tus stories⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
📜 Bases legales y ganadores en primor.eu/blog/ 
⁣⁣⁣
🍀 MUCHA SUERTE 🍀 Tienes hasta el 10 de junio de 2025 a las 23:59 para participar.⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ ¡Corre y participa!⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
*Envíos a Península e Islas 
⁣
#pprimor #primor #perfumeriasprimor #sorteo #regalo #skincare #rutinafacial #cuidadospiel #skincareroutine #skincareproducts #skincareaddict #skincarelover #cosmetica #cuidadofacial",1142,1081,1802,2025-05-10T19:01:56.000Z,Saturday,19,False,False,reel,14,1,16,True,True,19,1805,151.7368,1.667,neutro,2,0.1239,rutina,26.23,0,0
pprimor,https://www.instagram.com/pprimor/reel/DJeqKwDOoWg/,"La pregunta más repetida en los vídeos de @malefica13 : “¿Qué labial llevas?” 💄Por fin es respondida 🤭

❤️ Le Phyto Rouge Barra de Labios de @sisleyparisofficial
🤎 Color Riche Intense Volume Mate Barra de Labios de @lorealparis

Del 1 al 10 ¿cuántas ganas tenías de saberlo? 💋

#pprimor #primor #perfumeriasprimor #makeuplover #makeuplooks #makeupaddict #beauty #belleza #beautytips #beautykit #maquillaje #makeup #lipoil #balsamolabial #labios #aceitelabial #lipoil #labial #pintalabios #gloss #lipcombo #labial",512,1620,48,2025-05-10T16:03:26.000Z,Saturday,16,False,False,reel,22,3,2,True,False,19,1805,87.7895,0.0296,positivo,0,0.3143,otro,22.15,0,1
pprimor,https://www.instagram.com/pprimor/reel/DJd5970tueZ/,"Presume de manicura 💅 esta primavera 🌺 con el kit Pearlescence ✨ de @leminimacaronspain desde casa 🏡

¿Te animas a probarlo? 🤭

#pprimor #primor #perfumeriasprimor #manicura #nairlsart #nails #manicura",201,893,17,2025-05-10T09:02:00.000Z,Saturday,9,False,False,reel,7,1,3,True,False,19,1805,47.8947,0.019,neutro,0,0.2414,otro,-13.32,0,0
pprimor,https://www.instagram.com/pprimor/reel/DJdsPLOvVl2/,"Prepárate para enamorarte de Shine Kiss Me More 💄 de @flormarspain… ¡y de sus tonos! 😍

Déjanos en comentarios el tono que más te ha gustado 💋

#pprimor #primor #perfumeriasprimor #makeuplover #makeuplooks #makeupaddict #beauty #belleza #beautytips #beautykit #maquillaje #makeup #labial #flormar",296,463,33,2025-05-10T07:01:58.000Z,Saturday,7,False,False,reel,14,1,3,False,True,19,1805,26.1053,0.0713,positivo,1,0.3415,otro,25.03,0,0
pprimor,https://www.instagram.com/pprimor/reel/DJcZ43phQeI/,"🔥😱🔥😱 SORTEAZOO 🔥😱🔥😱⁣
⁣
💋 Color, brillo y miradas que enamoran… 5 ganadores🏆 se llevarán un kit de labiales y máscara de pestañas de #flormar ❤️

⁣¿Cómo puedes participar? ¡Muy sencillo! Siguiendo estos pasos 🍀:⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣
📲 Sigue a @pprimor ⁣⁣y a @flormarspain
⁣❤️ Dale like a la publicación
⁣⁣⁣✍🏻 Déjanos un comentario en este post.⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣🔖 Participación extra compartiendo el sorteo en tus stories⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
📜 Bases legales y ganadores en primor.eu/blog/ 
⁣⁣⁣
🍀 MUCHA SUERTE 🍀 Tienes hasta el  9 de junio de 2025 a las 23:59 para participar.⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ ¡Corre y participa!⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
*Envíos a Península e Islas
⁣
#pprimor #primor #perfumeriasprimor #sorteo #regalo #makeuplover #makeuplooks #makeupaddict #beauty #belleza #beautytips #beautykit #maquillaje #makeup",1130,1389,2064,2025-05-09T19:02:41.000Z,Friday,19,False,False,reel,15,2,17,True,True,19,1805,181.7368,1.486,neutro,2,0.1304,otro,33.44,0,0
pprimor,https://www.instagram.com/pprimor/reel/DJcFY-qBh0y/,"El combo perfecto anti-imperfecciones de @biotherm ✨

💙 Biocorps Exfoliante Corporal Anti-Rugosidades
💙 Biocorps Sérum Corporal Anti-Imperfecciones

¿Los conocías? 😍

#pprimor #primor #skincare #rutinafacial #cuidadospiel #skincareroutine #skincareproducts #skincareaddict #skincarelover #cosmetica #cuidadofacial #biotherm",323,255,4,2025-05-09T16:03:31.000Z,Friday,16,False,False,reel,12,1,3,True,False,19,1805,13.6316,0.0157,neutro,0,0.375,rutina,-46.07,1,0
pprimor,https://www.instagram.com/pprimor/reel/DJb3hwYCnNv/,"✨¡Aún no superamos todo lo que vivimos ayer en nuestro Glow Bus en Madrid! ✨

Vivimos una día inolvidable frente al Centro Comercial Príncipe Pío para celebrar el lanzamiento del nuevo Sérum Moisture Surge™️ Active Glow:

💄 Retoques de makeup con nuestros best sellers.
🍹 Kombuchas Super Glow @komvidakombucha.
🍔 Burgers deliciosas by @hypehypehype.
🍬Pepiglows irresistibles de @pepinapastel.
🌟 Actividades, sorpresas, regalos y sobre todo mucho GLOW. ✨

Gracias a tod@s los que os pasasteis por hacerlo tan especial. ¡Seguimos de ruta! Próxima parada… Barcelona. ¿Nos vemos allí? 💖

📍BARCELONA

🗓️ Sábado 10 y domingo 11 de mayo: Port Vell – Joan de Borbó (Moll Barceloneta)
⏰ Horario: de 10:00 a 14:00 y de 16:00 a 20:00

📍MÁLAGA

🗓️ Jueves 15 de mayo: Av. de Andalucía, 4-6
⏰ Horario: de 10:00 a 14:00 y de 16:00 a 20:00

📍VALENCIA

🗓️ Sábado 17 de mayo: Estación Nord – C/ de Xàtiva
⏰ Horario: de 10:00 a 14:00 y de 16:00 a 20:00

#Clinique #GlowBus #ActivaTuGlow #MoistureSurgeSerum",987,651,44,2025-05-10T06:38:18.000Z,Saturday,6,False,False,reel,4,4,12,True,False,19,1805,36.5789,0.0676,positivo,2,0.0242,promoción,54.28,0,0
pprimor,https://www.instagram.com/pprimor/reel/DJbp2WPMaMp/,"La de peinados top que podemos hacer con los accesorios de @invisibobble 😍

¿Cuál es tu favorito? 💫

#primor #pprimor #cabello #peinados #invisibobble",150,266,2,2025-05-09T12:02:41.000Z,Friday,12,False,False,reel,5,1,2,True,False,19,1805,14.1053,0.0075,positivo,0,0.2174,otro,26.98,0,0
pprimor,https://www.instagram.com/pprimor/reel/DJbVL2aMiN4/,"Qué fantasía de looks se ha hecho @_saratrigo 😍 con la nueva paleta de sombras Barbie de @youaretheprincess 💗

¿Cuál probarías a hacerte tú? 👀

#pprimor #primor #perfumeriasprimor #makeuplover #makeuplooks #makeupaddict #beauty #belleza #beautytips #beautykit #maquillaje #makeup #barbie #youaretheprincess #paletadesombras #sombras #looks",339,364,50,2025-05-09T09:02:07.000Z,Friday,9,False,False,reel,17,2,3,True,False,19,1805,21.7895,0.1374,neutro,0,0.4048,otro,15.67,0,0
pprimor,https://www.instagram.com/pprimor/reel/DJa9GJcKuqj/,"Conociendo un poco más el sérum Hyaluronic Filler de @sensilisoficial con @stefugcx ❤️

¿Lo has probado ya? 😍

#pprimor #primor #skincare #rutinafacial #cuidadospiel #skincareroutine #skincareproducts #skincareaddict #skincarelover #cosmetica #cuidadofacial #sensilis",267,381,10,2025-05-09T07:11:34.000Z,Friday,7,False,False,reel,12,2,1,True,False,19,1805,20.5789,0.0262,neutro,0,0.4,rutina,-9.81,0,0
pprimor,https://www.instagram.com/pprimor/reel/DJZ1HRypekt/,"😱🔥😱 SORTEAZOO 🔥😱🔥😱⁣
⁣
⁣¡Sol, piel cuidada y premio a la vista! ☀️🧴12 ganadores🏆 se llevarán un lote de productos Ecran para disfrutar del buen tiempo con muuuucha protección 🌊💛

⁣¿Cómo puedes participar? ¡Muy sencillo! Siguiendo estos pasos 🍀:⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣
📲 Sigue a @pprimor ⁣⁣y a @ecran_esp
⁣❤️ Dale like a la publicación
⁣⁣⁣✍🏻 Déjanos un comentario en este post.⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣🔖 Participación extra compartiendo el sorteo en tus stories⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
📜 Bases legales y ganadores en primor.eu/blog/ 
⁣⁣⁣
🍀 MUCHA SUERTE 🍀 Tienes hasta el 8 de junio de 2025 a las 23:59 para participar.⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ ¡Corre y participa!⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
*Envíos a solo Península
⁣
#pprimor #primor #perfumeriasprimor #sorteo #regalo #skincare #rutinafacial #cuidadospiel #skincareroutine #skincareproducts #skincareaddict #skincarelover #cosmetica #cuidadofacial",1186,2128,4901,2025-05-08T19:02:43.000Z,Thursday,19,False,False,reel,14,2,17,True,True,19,1805,369.9474,2.3031,neutro,3,0.1186,rutina,28.85,0,0
